Postion|$|title|$|website|$|location|$|rating|$|reviews|$|hourlyRate|$|miniProjSize|$|empSize
4103|$|Zignite Labs|$|https://www.zignite.io|$|Bengaluru, India|$|5.0|$|12 reviews|$|$25 - $49 / hr|$|$5,000+|$|2 - 9
4104|$|Yaali Bizappln Solutions|$|https://www.bizappln.com|$|Chennai, India|$|5.0|$|3 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
4105|$|theAD - Sydney|$|https://www.thead.com.au|$|Ultimo, Australia|$|4.8|$|5 reviews|$|$50 - $99 / hr|$|$1,000+|$|10 - 49
4106|$|Innotical Solutions|$|https://www.innotical.com/|$|Austin, TX|$|4.9|$|12 reviews|$|< $25 / hr|$|$5,000+|$|50 - 249
4107|$|Chimera Prime AS|$|https://chimeraprime.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Oslo, Norway|$|4.7|$|5 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
4108|$|InSpirito|$|https://inspiri.to/|$|L'viv, Ukraine|$|4.8|$|4 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4109|$|Indata Global|$|https://indataglobal.com/|$|NA|$|5.0|$|1 review|$|Undisclosed|$|Undisclosed|$|10 - 49
4110|$|Technicate Solutions, Inc.|$|http://www.technicate.com|$|Rancho Cordova, CA|$|4.8|$|2 reviews|$|$100 - $149 / hr|$|$5,000+|$|10 - 49
4111|$|Potional|$|https://potional.com|$|Wrocław, Poland|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|2 - 9
4112|$|uWebs|$|https://uwebs.co.uk/|$|Bridgwater, United Kingdom|$|5.0|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|2 - 9
4113|$|Alteza Tele Services|$|http://altezatel.com/|$|Ahmedabad, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|10 - 49
4114|$|CDN Solutions Group|$|https://www.cdnsol.com|$|Phoenix, AZ|$|4.2|$|6 reviews|$|< $25 / hr|$|$5,000+|$|250 - 999
4115|$|Outstaff Your Team|$|https://outstaffyourteam.com/|$|Kyiv, Ukraine|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4116|$|Zetico|$|https://zetico.io|$|Kyiv, Ukraine|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$5,000+|$|2 - 9
4117|$|Nextyug India IT Solution|$|https://www.nextyug.com|$|Jaipur, India|$|5.0|$|3 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4118|$|SilverSky Technology|$|http://silverskytechnology.com/|$|Ahmedabad, India|$|5.0|$|7 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4119|$|Test Double|$|https://link.testdouble.com/clutch|$|Westerville, OH|$|4.0|$|1 review|$|$100 - $149 / hr|$|$50,000+|$|50 - 249
4120|$|ExtelaSoft|$|https://extelasoft.com/|$|Lviv, Ukraine|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4121|$|Collonmade Web Development Company in India|$|https://www.collonmade.com|$|Amaliyara, India|$|5.0|$|1 review|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4122|$|Codment|$|https://codment.com/|$|Islandia, NY|$|5.0|$|6 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
4123|$|Howdy Code|$|https://howdycode.com|$|Fès, Morocco|$|5.0|$|2 reviews|$|Undisclosed|$|$1,000+|$|2 - 9
4124|$|SMDEVOPS|$|https://smdevops.com/|$|Noida, India|$|5.0|$|3 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4125|$|Amplimark|$|https://www.amplimark.com|$|West Des Moines, IA|$|5.0|$|3 reviews|$|$100 - $149 / hr|$|Undisclosed|$|2 - 9
4126|$|FuGenX|$|https://fugenx.com|$|Bengaluru, India|$|3.4|$|4 reviews|$|$25 - $49 / hr|$|Undisclosed|$|50 - 249
4127|$|Beap|$|https://beap.co|$|Zagreb, Croatia|$|5.0|$|7 reviews|$|$50 - $99 / hr|$|$5,000+|$|2 - 9
4128|$|Consensus|$|https://cstechlab.com/|$|ACM, Argentina|$|4.7|$|3 reviews|$|Undisclosed|$|$1,000+|$|50 - 249
4129|$|Beyond Root Technology Services|$|http://www.beyondroot.com|$|Sahibzada Ajit Singh Nagar, India|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4130|$|Plexoc Solutions|$|https://plexoc.com|$|Ahmedabad, India|$|5.0|$|1 review|$|< $25 / hr|$|$5,000+|$|10 - 49
4131|$|Xibis|$|http://www.xibis.com/|$|Oadby, United Kingdom|$|5.0|$|1 review|$|$150 - $199 / hr|$|$10,000+|$|10 - 49
4132|$|Fantasy Sports Solutions|$|http://solutionsforfantasysport.com/|$|Berlin, Germany|$|4.7|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|250 - 999
4133|$|Pro Vision Lab|$|https://provisionlab.com/|$|Kyiv, Ukraine|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4134|$|ROSS Outside The Box|$|https://ross.com.ar/|$|Córdoba, Argentina|$|4.9|$|5 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
4135|$|Ryland Technology|$|https://www.ryltech.com|$|High Wycombe, United Kingdom|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$1,000+|$|10 - 49
4136|$|Webdecorum|$|https://www.webdecorum.com|$|Gurugram, India|$|4.5|$|3 reviews|$|< $25 / hr|$|$1,000+|$|250 - 999
4137|$|Weblogos Hub Private Limited|$|http://www.weblogoshub.com|$|Kolkata, India|$|5.0|$|19 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
4138|$|Patchboard|$|https://patchboard.co|$|Fort Mitchell, KY|$|5.0|$|12 reviews|$|Undisclosed|$|$1,000+|$|2 - 9
4139|$|Osiztechnologies Limited|$|http://osiztechnologies.com/|$|Thiru Nagar, India|$|4.6|$|6 reviews|$|$50 - $99 / hr|$|$100,000+|$|50 - 249
4140|$|Balaji Websoft Technology Pvt. Ltd.|$|http://www.baltech.in/|$|Jaipur, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|10 - 49
4141|$|ColoredCow Consulting|$|https://coloredcow.com|$|Gurugram, India|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4142|$|Zen Small Biz|$|https://zensmallbiz.com/|$|Kent, OH|$|5.0|$|1 review|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
4143|$|Tech Yard Solutions|$|http://techyardsolutions.com|$|Orlando, FL|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4144|$|Active Logic|$|https://www.activelogic.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Leawood, KS|$|4.9|$|10 reviews|$|$150 - $199 / hr|$|$75,000+|$|10 - 49
4145|$|Softice Technology|$|https://softicetechnology.com|$|Surat, India|$|4.8|$|2 reviews|$|< $25 / hr|$|$1,000+|$|2 - 9
4146|$|Uhray|$|http://www.uhray.com|$|Kansas City, MO|$|4.8|$|3 reviews|$|$100 - $149 / hr|$|$5,000+|$|10 - 49
4147|$|Skuberg Ltd.|$|http://www.skuberg.com|$|Bangkok, Thailand|$|4.0|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|50 - 249
4148|$|Tec 4 Digital, LLC.|$|https://www.tec4digital.com/|$|Los Angeles, CA|$|5.0|$|1 review|$|$100 - $149 / hr|$|$5,000+|$|10 - 49
4149|$|OVANTIS|$|https://www.ovantis.com/|$|Braga, Portugal|$|5.0|$|1 review|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
4150|$|Lemosys Infotech|$|http://www.lemosys.com|$|Indore, India|$|4.8|$|2 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
4151|$|Argusoft|$|http://www.argusoft.com|$|Newark, CA|$|4.9|$|4 reviews|$|$25 - $49 / hr|$|$25,000+|$|50 - 249
4152|$|Maio Software House|$|http://maiosoftwarehouse.com/|$|Warszawa, Poland|$|5.0|$|1 review|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
4153|$|HeavyTask|$|https://www.heavytask.com|$|Dallas, TX|$|5.0|$|4 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4154|$|TMS Outsource|$|https://tms-outsource.com/|$|Beograd, Serbia|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4155|$|dashdevs|$|http://dashdevs.com|$|Wilmington, DE|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$1,000+|$|50 - 249
4156|$|Jash Entertainment|$|http://www.jashentertainment.com|$|Ahmedabad, India|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4157|$|Scrum Digital Pvt Ltd|$|https://scrumdigital.com/|$|Highlands Ranch,, CO|$|4.9|$|4 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4158|$|Ready Technology Services Inc.|$|https://www.ready.com.tr/en/home/|$|Istanbul, Turkey|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4159|$|APPNWEB Technologies|$|https://www.appnwebtechnologies.com/|$|Jaipur, India|$|4.3|$|3 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
4160|$|Codepole|$|https://www.codepole.com/|$|Stockholm, Sweden|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4161|$|Molaboo Development|$|https://molaboo.com|$|Kyiv, Ukraine|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4162|$|DataGenius Technologies LLC|$|https://datageniustech.com/|$|Providence, RI|$|5.0|$|1 review|$|$50 - $99 / hr|$|$1,000+|$|10 - 49
4163|$|Techcompose Solutions|$|http://www.techcompose.com|$|Ahmedabad, India|$|4.9|$|4 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4164|$|qodors|$|http://qodors.com|$|Surat, India|$|5.0|$|4 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
4165|$|ArtLabs|$|https://www.artlabs.tech|$|New York, NY|$|4.9|$|6 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4166|$|Accellabs|$|http://accel-labs.com/|$|Kyiv, Ukraine|$|4.8|$|5 reviews|$|$50 - $99 / hr|$|$10,000+|$|50 - 249
4167|$|Flair Digital|$|http://www.flair.digital|$|Vilnius, Lithuania|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4168|$|HackerKernel|$|http://hackerkernel.com|$|Bhopal, India|$|4.8|$|10 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4169|$|Everestek|$|https://www.everestek.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Reston, VA|$|4.9|$|7 reviews|$|Undisclosed|$|$10,000+|$|50 - 249
4170|$|Vidhema Technologies Pte Ltd|$|https://www.vidhema.com/|$|Jaipur, India|$|3.5|$|3 reviews|$|< $25 / hr|$|$5,000+|$|50 - 249
4171|$|Zethic Technologies|$|http://zethic.com|$|Bengaluru, India|$|5.0|$|3 reviews|$|< $25 / hr|$|Undisclosed|$|10 - 49
4172|$|PLUSINFOSYS|$|https://plusinfosys.com/|$|Ahmedabad, India|$|5.0|$|1 review|$|< $25 / hr|$|$5,000+|$|10 - 49
4173|$|Appsider|$|https://appsider.net/|$|Kyiv, Ukraine|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4174|$|iByte Infomatics|$|https://ibyteinfomatics.com|$|Noida, India|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4175|$|Giant Leap Lab|$|https://giantleaplab.com|$|Sumy, Ukraine|$|4.9|$|4 reviews|$|Undisclosed|$|$5,000+|$|10 - 49
4176|$|Lean Artists|$|http://leanartists.com|$|Indore, India|$|4.8|$|2 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
4177|$|ZAPTA Technologies|$|https://zaptatech.com/|$|Lahore, Pakistan|$|4.8|$|3 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
4178|$|Planes Studio|$|http://planes.studio|$|London, United Kingdom|$|4.2|$|6 reviews|$|$100 - $149 / hr|$|$25,000+|$|10 - 49
4179|$|IrishApps|$|http://www.irishapps.org/|$|Galway, Ireland|$|4.7|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4180|$|Snowdog|$|https://snow.dog|$|Poznań, Poland|$|4.9|$|4 reviews|$|$50 - $99 / hr|$|$25,000+|$|50 - 249
4181|$|Ardent Peak|$|http://www.ardentpeak.com|$|New York, NY|$|5.0|$|2 reviews|$|$100 - $149 / hr|$|$5,000+|$|2 - 9
4182|$|Appatier|$|http://www.appatier.com|$|Blyth, United Kingdom|$|5.0|$|1 review|$|$100 - $149 / hr|$|$10,000+|$|2 - 9
4183|$|ITlorist Technologies PVT LTD|$|http://itlorist.com/|$|India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|2 - 9
4184|$|Digitize24|$|https://digitize24.com|$|Kraków, Poland|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4185|$|12Rockets|$|http://12rockets.com/|$|San Francisco, CA|$|4.5|$|2 reviews|$|$50 - $99 / hr|$|Undisclosed|$|10 - 49
4186|$|Scriptus Solutions|$|https://www.scriptus.in|$|Surat, India|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4187|$|Kinamic|$|http://kinamic.com/|$|Montevideo, Uruguay|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$50,000+|$|10 - 49
4188|$|3 Edge Technologies|$|http://3edgetechnologies.com/|$|Jaipur, India|$|4.8|$|5 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4189|$|ProMonkey Technologies|$|http://pro-monkey.com/|$|Gurgaon, India|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4190|$|Excellon Software|$|https://www.excellonsoft.com|$|Pune, India|$|4.5|$|1 review|$|Undisclosed|$|Undisclosed|$|250 - 999
4191|$|Nolt technologies|$|https://nolt-technologies.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Khmel'nyts'kyi, Ukraine|$|4.8|$|3 reviews|$|$25 - $49 / hr|$|$25,000+|$|10 - 49
4192|$|Panacea Infotech Private limited|$|http://www.panaceatek.com/|$|Pune, India|$|4.5|$|2 reviews|$|$25 - $49 / hr|$|Undisclosed|$|50 - 249
4193|$|Appricot Software Agency|$|https://appricot.digital|$|West Vancouver, Canada|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4194|$|REZET|$|https://rezet.io/|$|Zaporizhzhia, Ukraine|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
4195|$|ByteAlly|$|http://byteally.com|$|Chennai, India|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4196|$|Aezion, Inc|$|https://www.aezion.com|$|Frisco, TX|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
4197|$|Health Samurai|$|http://health-samurai.io|$|Manhattan Beach, CA|$|5.0|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4198|$|SOLUTIONLAB PRODUCTION, UAB|$|https://solutionlab.net/|$|Vilnius, Lithuania|$|4.9|$|4 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
4199|$|Taller Technologies Argentina|$|http://www.tallertechnologies.com|$|Córdoba, Argentina|$|5.0|$|1 review|$|$25 - $49 / hr|$|Undisclosed|$|50 - 249
4200|$|Yoginee solutions|$|https://yoginee.com|$|Jaipur, India|$|4.2|$|2 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
4201|$|Sinew Solutions|$|http://www.sinewsolutions.com|$|Charlotte, NC|$|5.0|$|1 review|$|$100 - $149 / hr|$|Undisclosed|$|10 - 49
4202|$|Acentria Technologies (P) Ltd|$|http://www.acentriatech.com|$|Jaipur, India|$|4.4|$|5 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4203|$|Sunflowee Biztech Private Limited|$|http://sunfloweebiztech.com/|$|Ahmedabad, India|$|4.5|$|1 review|$|$25 - $49 / hr|$|$100,000+|$|50 - 249
4204|$|ClixLogix|$|https://www.clixlogix.com/|$|Noida, India|$|4.2|$|8 reviews|$|< $25 / hr|$|$10,000+|$|50 - 249
4205|$|System Plus|$|http://systemplus.co|$|Eugene, OR|$|4.9|$|5 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4206|$|180 Creative – Out of Business|$|https://180creative.software|$|Katowice, Poland|$|4.9|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4207|$|64 Robots|$|https://64robots.com|$|Baltimore, MD|$|5.0|$|2 reviews|$|$100 - $149 / hr|$|$50,000+|$|10 - 49
4208|$|Reaktivate|$|https://reaktivate.com/mobile|$|Kyiv, Ukraine|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4209|$|AHT Tech Jsc|$|https://www.arrowhitech.com|$|Hanoi, Vietnam|$|5.0|$|2 reviews|$|< $25 / hr|$|$1,000+|$|250 - 999
4210|$|Dead Horse Technologies|$|http://www.deadhorse.tech|$|Cherkasy, Ukraine|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4211|$|Briisk - Out of Business|$|http://www.briisk.co|$|Poznań, Poland|$|4.5|$|12 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4212|$|Gad.Ai|$|https://gad.ai|$|Atlanta, GA|$|4.5|$|1 review|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4213|$|Smartters Software Pvt Ltd|$|https://smarttersstudio.com/|$|Bhubaneswar, India|$|4.5|$|1 review|$|< $25 / hr|$|$10,000+|$|10 - 49
4214|$|HumanIT|$|http://humanit.pro/|$|Munich, Germany|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$25,000+|$|10 - 49
4215|$|Ensocore|$|https://ensocore.com/|$|Kyiv, Ukraine|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4216|$|TechAvidus|$|https://www.techavidus.com|$|Gandhinagar, India|$|4.4|$|8 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
4217|$|Sagacity Softwares Pvt Ltd|$|https://sagacitysoftware.co.in/|$|Pune, India|$|4.8|$|6 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
4218|$|SOLID - Design & Development|$|http://www.solidsolutions.io|$|New York, NY|$|4.8|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4219|$|Technoduce Info Solutions Pvt Ltd|$|https://www.technoduce.com|$|Coimbatore, India|$|4.5|$|8 reviews|$|< $25 / hr|$|$5,000+|$|50 - 249
4220|$|TechACOS|$|https://techacos.com|$|Lahore, Pakistan|$|5.0|$|1 review|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4221|$|LookInAr|$|http://lookinar.com|$|Kyiv, Ukraine|$|5.0|$|7 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4222|$|Bitflow|$|https://www.bitflowlabs.com|$|Buenos Aires, Argentina|$|5.0|$|1 review|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4223|$|Neti Software Services|$|http://www.NetiSoftware.com|$|Hyderabad, India|$|5.0|$|2 reviews|$|< $25 / hr|$|$10,000+|$|10 - 49
4224|$|StartLightSoft|$|https://startlightsoft.com|$|Odesa, Ukraine|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4225|$|Astute Myndz|$|https://www.astutemyndz.com/|$|London, United Kingdom|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4226|$|ultroNeous Technologies|$|https://ultroneous.com/|$|Ahmedabad, India|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4227|$|Dark Army Studios|$|https://darkarmystudios.com|$|Columbus, OH|$|5.0|$|1 review|$|$50 - $99 / hr|$|$5,000+|$|250 - 999
4228|$|ZDEV|$|https://z-dev.com|$|London, United Kingdom|$|4.8|$|3 reviews|$|$50 - $99 / hr|$|$25,000+|$|2 - 9
4229|$|Naxtre|$|https://www.naxtre.com/|$|Chandigarh, India|$|4.8|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
4230|$|Transcenda|$|http://www.transcenda.com|$|Birmingham, MI|$|5.0|$|1 review|$|$50 - $99 / hr|$|$100,000+|$|50 - 249
4231|$|Lineup|$|https://lineup.ua|$|Kharkiv, Ukraine|$|4.8|$|8 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
4232|$|Redspark|$|https://www.redsparkinfo.com|$|Bhaili, India|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4233|$|Cambrian Infosystems Pvt Ltd|$|http://kodecube.com|$|Jaipur, India|$|4.9|$|5 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4234|$|Bravium Consulting Inc.|$|https://braviumconsulting.com/|$|NA|$|5.0|$|1 review|$|Undisclosed|$|Undisclosed|$|50 - 249
4235|$|Sitemile|$|https://sitemile.com|$|București, Romania|$|4.5|$|3 reviews|$|$50 - $99 / hr|$|$1,000+|$|2 - 9
4236|$|Vaporware|$|https://www.vaporware.net/?utm_source=clutch.co&utm_medium=referral|$|Raleigh, NC|$|5.0|$|5 reviews|$|Undisclosed|$|$25,000+|$|2 - 9
4237|$|TheFoxLab.com|$|https://thefoxlab.com/|$|Ahmedabad, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|2 - 9
4238|$|Charpixel Technologies|$|https://charpixel.com/|$|Noida, India|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4239|$|Hauper Technologies|$|https://www.hauper.com|$|Ahmedabad, India|$|5.0|$|2 reviews|$|Undisclosed|$|$5,000+|$|10 - 49
4240|$|KnackForge|$|http://knackforge.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Tyler, TX|$|4.6|$|9 reviews|$|$100 - $149 / hr|$|$250,000+|$|50 - 249
4241|$|SSTech System|$|http://www.sstechsystem.com|$|Sydney, Australia|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4242|$|Business Creative Designs|$|https://www.businesscreativedesigns.com/|$|Wilmington, DE|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4243|$|Technext|$|https://technext.it|$|Sylhet, Bangladesh|$|5.0|$|1 review|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4244|$|Jedify|$|https://jedify.io|$|BUENOS AIRES, Argentina|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4245|$|Auriga IT|$|http://www.aurigait.com|$|Jaipur, India|$|4.4|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
4246|$|Mindfire Solutions|$|https://www.mindfiresolutions.com/|$|Troy, MI|$|4.8|$|12 reviews|$|$25 - $49 / hr|$|$10,000+|$|250 - 999
4247|$|LiftUp|$|https://liftupsolutions.com/|$|Austin, TX|$|5.0|$|5 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
4248|$|Inceptive Technologies|$|https://inceptivetechnologies.com|$|Pune, India|$|4.9|$|8 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
4249|$|Protonshub Technologies|$|https://www.protonshub.com|$|Indore, India|$|4.9|$|5 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
4250|$|rndity;|$|https://rndity.com/|$|Łódź, Poland|$|4.5|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4251|$|Cafeto Software|$|http://www.cafeto.co|$|Houston, TX|$|4.8|$|8 reviews|$|Undisclosed|$|$10,000+|$|50 - 249
4252|$|PsiberTech Solutions|$|https://www.psibertech.com.sg|$|Singapore, Singapore|$|5.0|$|6 reviews|$|$150 - $199 / hr|$|$10,000+|$|10 - 49
4253|$|Ikontent Digital Europe Ltd.|$|https://ikontent.hu/|$|Budapest, Hungary|$|4.9|$|7 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4254|$|Litebox|$|https://litebox.ai/|$|Miami, FL|$|5.0|$|7 reviews|$|$50 - $99 / hr|$|$10,000+|$|50 - 249
4255|$|Planet Green Solutions|$|https://www.pgsuae.com/|$|Dubai, United Arab Emirates|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4256|$|Pixel Point Technology|$|https://pixelpointtechnology.com/|$|Jaipur, India|$|5.0|$|1 review|$|< $25 / hr|$|$5,000+|$|10 - 49
4257|$|Greppy|$|http://greppysystems.com|$|Cluj-Napoca, Romania|$|5.0|$|1 review|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4258|$|LotzAp Solutions|$|https://www.lotzap.com/|$|Weston, FL|$|4.9|$|7 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4259|$|Espritco|$|https://www.espritco.com/|$|Jaipur, India|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4260|$|FXBITS|$|https://fxbits.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Cluj-Napoca, Romania|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4261|$|Valere Margins|$|https://www.valeremargins.com/|$|Zagreb, Croatia|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
4262|$|Wonder Makers|$|https://wondermakers.digital|$|Prague, Czech Republic|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4263|$|Inkoop|$|https://www.inkoop.io/|$|Bengaluru, India|$|5.0|$|3 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4264|$|Bertoni Solutions|$|https://bertonisolutions.com/|$|Baar, Switzerland|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4265|$|BoostTypers|$|https://boosttypers.com/|$|Katowice, Poland|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
4266|$|TREX System|$|https://trexsystem.com|$|Lahore, Pakistan|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4267|$|Nephilim|$|https://www.nephilim.software/|$|Poznań, Poland|$|4.8|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
4268|$|ASAL Technologies|$|https://www.asaltech.com/|$|Rawabi, Palestine, State of|$|4.5|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|50 - 249
4269|$|Skycap|$|https://skycap.co.in/|$|Sahibzada Ajit Singh Nagar, India|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
4270|$|Eminence Technology|$|https://www.eminencetechnology.com/|$|Sahibzada Ajit Singh Nagar, India|$|5.0|$|12 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
4271|$|APPSHUNTS|$|https://www.appshunts.com/|$|Jaipur, India|$|5.0|$|1 review|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
4272|$|Supreme Gravity|$|https://supremegravity.com/|$|New York, NY|$|4.8|$|3 reviews|$|$100 - $149 / hr|$|$10,000+|$|2 - 9
4273|$|Also Creative Inc.|$|http://alsocreative.com|$|Grand Forks, ND|$|4.8|$|4 reviews|$|$100 - $149 / hr|$|$5,000+|$|2 - 9
