Postion|$|title|$|website|$|location|$|rating|$|reviews|$|hourlyRate|$|miniProjSize|$|empSize
2639|$|NFQ Technologies|$|http://www.nfq.lt|$|Kaunas, Lithuania|$|5.0|$|2 reviews|$|$100 - $149 / hr|$|$50,000+|$|250 - 999
2640|$|Nebucode|$|https://nebucode.com|$|Warszawa, Poland|$|4.7|$|11 reviews|$|$25 - $49 / hr|$|$25,000+|$|10 - 49
2641|$|ValueLabs|$|https://www.valuelabs.com/|$|Hyderabad, India|$|4.3|$|3 reviews|$|Undisclosed|$|Undisclosed|$|1,000 - 9,999
2642|$|Software Development Europe|$|http://www.sdeusa.com/|$|Durham, NC|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|Undisclosed|$|10 - 49
2643|$|Ondevia|$|https://www.ondevia.com|$|Kyiv, Ukraine|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2644|$|Logidots Technologies|$|https://logidots.com|$|Thiruvananthapuram, India|$|4.7|$|8 reviews|$|< $25 / hr|$|$10,000+|$|10 - 49
2645|$|MoveoApps|$|http://www.moveoapps.com/|$|San Diego, CA|$|5.0|$|4 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
2646|$|HacknCraft|$|http://www.HacknCraft.com|$|New York, NY|$|4.9|$|7 reviews|$|$150 - $199 / hr|$|$25,000+|$|10 - 49
2647|$|20miles|$|https://20miles.co.uk|$|London, United Kingdom|$|5.0|$|12 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2648|$|Nougat Technologies|$|https://www.nougattechnologies.co.tz/|$|Arusha, Tanzania|$|4.8|$|2 reviews|$|$50 - $99 / hr|$|$1,000+|$|2 - 9
2649|$|VertexHub | Mobile App Development|$|https://vertexhub.app|$|Lagos, Nigeria|$|5.0|$|2 reviews|$|$150 - $199 / hr|$|$25,000+|$|10 - 49
2650|$|freevision|$|https://www.freevision.co|$|Bratislava, Slovakia|$|5.0|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2651|$|Innovantes IT Solutions LLP|$|https://www.theinnovantes.com|$|Sahibzada Ajit Singh Nagar, India|$|4.9|$|13 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2652|$|RadicalStart|$|https://www.rentallscript.com/|$|Sathamangalam, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|10 - 49
2653|$|ZONK Digital|$|https://www.zonk.ro/|$|București, Romania|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$5,000+|$|2 - 9
2654|$|MITRIX Technology|$|https://mitrix.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Warszawa, Poland|$|4.9|$|8 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2655|$|Ridge Infosoft|$|https://ridgeinfosoft.com/|$|Ahmedabad, India|$|5.0|$|4 reviews|$|< $25 / hr|$|$1,000+|$|2 - 9
2656|$|AleaIT Solutions|$|https://www.aleaitsolutions.com/|$|Jaipur, India|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2657|$|SP Software Technologies|$|http://www.spsoftindia.com|$|Pune, India|$|5.0|$|3 reviews|$|< $25 / hr|$|$10,000+|$|50 - 249
2658|$|Ajackus|$|https://ajackus.com|$|Mumbai, India|$|5.0|$|9 reviews|$|< $25 / hr|$|$5,000+|$|50 - 249
2659|$|OPORASOLUTIONS LLC|$|https://oporasolutions.com|$|L'viv, Ukraine|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2660|$|MetaLabs|$|https://www.metalabs.software/|$|Montevideo, Uruguay|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|2 - 9
2661|$|Appentus Technologies|$|https://appentus.com|$|Jaipur, India|$|4.8|$|7 reviews|$|$25 - $49 / hr|$|$25,000+|$|50 - 249
2662|$|Appcare|$|https://appcare.co.in|$|Hyderabad, India|$|4.6|$|5 reviews|$|< $25 / hr|$|Undisclosed|$|10 - 49
2663|$|Softclaire|$|http://www.softclaire.com|$|București, Romania|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$1,000+|$|2 - 9
2664|$|Amoniac OU|$|https://amoniac.eu|$|Tallinn, Estonia|$|4.9|$|9 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
2665|$|Olava|$|https://www.olava.io|$|Los Angeles, CA|$|5.0|$|2 reviews|$|$100 - $149 / hr|$|$10,000+|$|50 - 249
2666|$|B-MIND Software House|$|https://b-mind.co|$|Poznań, Poland|$|4.5|$|10 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
2667|$|Byndyusoft|$|https://byndyusoft.com|$|London, United Kingdom|$|5.0|$|6 reviews|$|$50 - $99 / hr|$|Undisclosed|$|50 - 249
2668|$|PGS Software|$|https://www.pgs-soft.com/|$|Wrocław, Poland|$|4.7|$|6 reviews|$|$50 - $99 / hr|$|$10,000+|$|250 - 999
2669|$|The Kirin Lab|$|https://www.thekirinlab.com/|$|Singapore, Singapore|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2670|$|Augmetic|$|https://www.augmetic.co.uk|$|London, United Kingdom|$|5.0|$|4 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
2671|$|Zaptech Solutions|$|http://www.zaptechsolutions.com|$|Ahmedabad, India|$|4.6|$|6 reviews|$|< $25 / hr|$|Undisclosed|$|250 - 999
2672|$|codExalters Techlabs|$|https://codexalters.com|$|Ahmedabad, India|$|5.0|$|2 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
2673|$|iSKY.SOLUTIONS|$|https://isky.solutions|$|Dnipro, Ukraine|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2674|$|OPTIMUMITAPPS|$|https://www.optimumitapps.com|$|Rajkot, India|$|5.0|$|1 review|$|$25 - $49 / hr|$|$1,000+|$|2 - 9
2675|$|Flutter Agency|$|https://flutteragency.com/|$|Crawfordville, FL|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2676|$|Redmonkey|$|https://redmonkey.tech/|$|Uzhhorod, Ukraine|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2677|$|Teque - Bespoke Applications|$|https://www.teque.co.uk|$|London, United Kingdom|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|2 - 9
2678|$|MobiCommerce|$|https://www.mobicommerce.net|$|Irving, TX|$|4.8|$|8 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
2679|$|DipDev Studio|$|https://dipdev.studio|$|Kharkiv, Ukraine|$|4.5|$|1 review|$|$25 - $49 / hr|$|$1,000+|$|2 - 9
2680|$|GoGrow|$|https://gogrow.dev|$|New York, NY|$|4.5|$|10 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2681|$|Aipxperts Technolabs Private Limited|$|http://www.aipxperts.com|$|Ahmedabad, India|$|5.0|$|9 reviews|$|< $25 / hr|$|$10,000+|$|50 - 249
2682|$|Extrawest GmbH|$|https://www.extrawest.com/|$|Zug, Switzerland|$|5.0|$|5 reviews|$|$50 - $99 / hr|$|$5,000+|$|50 - 249
2683|$|Codebuddy Pvt. Ltd.|$|https://codebuddy.co/|$|Kolkata, India|$|5.0|$|12 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2684|$|CodePlateau Technologies|$|https://www.codeplateau.com|$|Pune, India|$|5.0|$|3 reviews|$|Undisclosed|$|Undisclosed|$|10 - 49
2685|$|Sigosoft|$|http://www.sigosoft.com|$|Pantheeramkavu, India|$|5.0|$|4 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
2686|$|CodeWave|$|https://codewave.eu|$|Wrocław, Poland|$|5.0|$|13 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2687|$|Mindster|$|https://mindster.com|$|Kozhikode, India|$|4.8|$|13 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
2688|$|Ironbit|$|http://www.ironbit.com/|$|Ciudad de México, Mexico|$|4.5|$|1 review|$|$25 - $49 / hr|$|$25,000+|$|250 - 999
2689|$|Kaspon Techworks Pvt. Ltd.|$|http://www.kaspontech.com|$|Chennai, India|$|4.5|$|1 review|$|$50 - $99 / hr|$|$25,000+|$|50 - 249
2690|$|E1SOL|$|https://e1sol.com|$|Lahore, Pakistan|$|5.0|$|1 review|$|$50 - $99 / hr|$|$5,000+|$|2 - 9
2691|$|Peregrine InfoWorld|$|http://www.peregrineinfoworld.com|$|Jersey City, NJ|$|4.9|$|4 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
2692|$|NoA Ignite Poland (formerly Making Waves Poland)|$|http://www.noaignite.pl|$|Kraków, Poland|$|4.8|$|9 reviews|$|$50 - $99 / hr|$|$75,000+|$|50 - 249
2693|$|Apptomistic|$|http://www.apptomistic.com|$|Keego Harbor, MI|$|5.0|$|5 reviews|$|$50 - $99 / hr|$|$5,000+|$|2 - 9
2694|$|Inventively Ltd|$|https://inventively.eu/|$|London, United Kingdom|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$1,000+|$|2 - 9
2695|$|Codein Software|$|https://codein.software/|$|Kyiv, Ukraine|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2696|$|GRT|$|http://grt-team.com/|$|Ivano-Frankivsk, Ukraine|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2697|$|All Star Technology|$|http://allstartech.net/|$|Irvine, CA|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|250 - 999
2698|$|AMIGO|$|http://amigo.studio|$|Chișinău, Moldova|$|5.0|$|7 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
2699|$|Elegant Designs - Mobile App & Web Developers|$|http://Elegant-designs.net|$|Toronto, Canada|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
2700|$|Pegasus One|$|https://www.pegasusone.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Fullerton, CA|$|4.9|$|7 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
2701|$|Cartisien Interactive|$|https://cartisien.com|$|Greenville, SC|$|5.0|$|2 reviews|$|$100 - $149 / hr|$|$10,000+|$|2 - 9
2702|$|TOPS Infosolutions Pvt. Ltd.|$|http://www.topsinfosolutions.com|$|Fremont, CA|$|4.9|$|7 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
2703|$|CreITive - Beyond Digital|$|http://www.creitive.com|$|Dubai, United Arab Emirates|$|4.8|$|6 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
2704|$|App2Perfect|$|http://app2perfect.com|$|Sopot, Poland|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$1,000+|$|2 - 9
2705|$|Zonex Technologies Private Limited|$|https://zonex.in/?utm_source=clutch.co&utm_medium=referral|$|Jaipur, India|$|5.0|$|5 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
2706|$|AlterPage|$|https://alterpage.pl/|$|Warszawa, Poland|$|4.8|$|3 reviews|$|$25 - $49 / hr|$|Undisclosed|$|10 - 49
2707|$|Jazzy.pro|$|https://jazzy.pro|$|Gliwice, Poland|$|4.7|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2708|$|Forastar Technologies|$|http://www.forastar.co/|$|Ahmedabad, India|$|4.8|$|2 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
2709|$|LuminFire|$|http://luminfire.com|$|Minneapolis, MN|$|5.0|$|1 review|$|$150 - $199 / hr|$|$1,000+|$|10 - 49
2710|$|BrewApps, LLC|$|https://www.thebrewapps.com/|$|Sheridan, WY|$|5.0|$|5 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2711|$|Brain Bytes Creative|$|http://www.brainbytescreative.com|$|Atlanta, GA|$|4.9|$|18 reviews|$|$150 - $199 / hr|$|$10,000+|$|10 - 49
2712|$|InAllMedia|$|http://inallmedia.com|$|Seattle, WA|$|5.0|$|1 review|$|$25 - $49 / hr|$|Undisclosed|$|2 - 9
2713|$|Lee and Nee|$|https://lnsel.com/|$|Kolkata, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|50 - 249
2714|$|ITCube Solutions Pvt. Ltd.|$|http://www.itcube.net|$|Cincinnati, OH|$|4.7|$|8 reviews|$|$25 - $49 / hr|$|$25,000+|$|250 - 999
2715|$|GTC|$|https://gtcsys.com|$|Ahmedabad, India|$|4.6|$|7 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
2716|$|MobileApp24|$|https://mobileapp24.com/en/|$|Rīga, Latvia|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2717|$|Redentu|$|https://redentu.com|$|L'viv, Ukraine|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2718|$|OptimumBrew Technology|$|http://optimumbrew.com/|$|Surat, India|$|5.0|$|1 review|$|< $25 / hr|$|$10,000+|$|50 - 249
2719|$|AHD Technology|$|https://ahdtech.com/|$|Gaza, Palestine, State of|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2720|$|The Digital Embassy|$|https://www.thedigitalembassy.co/|$|Adelaide, Australia|$|5.0|$|2 reviews|$|Undisclosed|$|$25,000+|$|10 - 49
2721|$|DroppTech|$|https://droppgroup.com|$|Kaiserslautern, Germany|$|4.8|$|3 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
2722|$|Audacia|$|http://www.audacia.co.uk/?utm_source=clutch.co&utm_medium=referral|$|Leeds, United Kingdom|$|4.9|$|5 reviews|$|$100 - $149 / hr|$|$25,000+|$|50 - 249
2723|$|Cojitsu|$|https://cojitsu.com|$|Gdańsk, Poland|$|5.0|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|2 - 9
2724|$|Lean Start Lab|$|http://leanstartlab.com|$|Kansas City, MO|$|4.8|$|11 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2725|$|Invonto|$|https://www.invonto.com/|$|New York, NY|$|4.8|$|3 reviews|$|$100 - $149 / hr|$|$50,000+|$|10 - 49
2726|$|Sube Agencia Digital|$|http://www.subeagenciadigital.com/|$|Ciudad de México, Mexico|$|4.4|$|4 reviews|$|Undisclosed|$|$10,000+|$|10 - 49
2727|$|YapApp India Pvt Ltd|$|https://www.yapapp.net/|$|Sahibzada Ajit Singh Nagar, India|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
2728|$|Vokal|$|http://www.vokal.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Chicago, IL|$|4.8|$|5 reviews|$|$150 - $199 / hr|$|$50,000+|$|10 - 49
2729|$|INFINITY-UP|$|https://infinityup.org/|$|Lahore, Pakistan|$|5.0|$|1 review|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2730|$|True Value Infosoft Private Limited|$|http://www.truevalueinfosoft.com|$|Jaipur, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|10 - 49
2731|$|Aquarious Technology Pvt Ltd|$|https://www.theaquarious.com/|$|Kolkata, India|$|4.5|$|3 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
2732|$|YUQIO Games and Apps|$|http://yuqio.com|$|Kiev, Ukraine|$|5.0|$|7 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
2733|$|Tridhya Tech Private Limited|$|http://www.tridhya.com|$|Ahmedabad, India|$|4.8|$|14 reviews|$|< $25 / hr|$|$5,000+|$|50 - 249
2734|$|Data Intellect|$|http://dataintellect.co.za|$|Randburg, South Africa|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|10 - 49
2735|$|Webdesign7|$|https://www.webdesign7.co.uk/|$|London, United Kingdom|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$5,000+|$|2 - 9
2736|$|Smarther|$|http://www.smarther.co|$|Chennai, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|10 - 49
2737|$|BMV System Integration Pvt. Ltd.|$|http://www.systemintegration.in|$|Ahmedabad, India|$|5.0|$|10 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
2738|$|Inventale Custom Projects|$|https://invenpro.tech/|$|الفجيرة, United Arab Emirates|$|5.0|$|1 review|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
2739|$|Phalanx Digital Inc.|$|http://www.wearephalanx.com|$|Mechanicsburg, PA|$|5.0|$|3 reviews|$|$100 - $149 / hr|$|$5,000+|$|2 - 9
2740|$|Appquipo|$|https://appquipo.com/|$|Jaipur, India|$|4.6|$|4 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
2741|$|Acklen Avenue Software|$|http://www.acklenavenue.com|$|Nashville, TN|$|4.9|$|5 reviews|$|Undisclosed|$|$100,000+|$|50 - 249
2742|$|Pulilab|$|http://www.pulilab.com/|$|Budapest, Hungary|$|4.7|$|5 reviews|$|$50 - $99 / hr|$|Undisclosed|$|10 - 49
2743|$|Brainbean Apps|$|https://brainbeanapps.com|$|Tallinn, Estonia|$|4.9|$|8 reviews|$|$25 - $49 / hr|$|$25,000+|$|10 - 49
2744|$|Leverage IT|$|http://www.leverage.it|$|Detroit, MI|$|4.8|$|5 reviews|$|$100 - $149 / hr|$|$5,000+|$|10 - 49
2745|$|Webmigrates Technologies|$|http://www.webmigrates.com|$|Surat, India|$|5.0|$|9 reviews|$|< $25 / hr|$|$50,000+|$|10 - 49
2746|$|SDD Technology|$|https://www.sdd-technology.com/|$|Kyiv, Ukraine|$|4.8|$|8 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2747|$|RunProf LLC|$|https://www.runprof.com|$|Alexandria, Egypt|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
2748|$|Ukrosoft|$|https://curly.click/r/1dec|$|Kyiv, Ukraine|$|4.9|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2749|$|Blink|$|https://blinkux.com/|$|Seattle, WA|$|5.0|$|1 review|$|$200 - $300 / hr|$|$25,000+|$|50 - 249
2750|$|Emvigo Technologies Ltd|$|https://www.emvigotech.com|$|London, United Kingdom|$|4.8|$|21 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
2751|$|Headstartt Marketing Inc.|$|http://www.headstartt.co|$|Vancouver, Canada|$|5.0|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2752|$|4DEVCODING|$|https://4dev.pt/|$|Vila Verde, Portugal|$|4.8|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|2 - 9
2753|$|Roduq|$|http://www.roduq.com|$|Gdynia, Poland|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
2754|$|PLATFORM|$|http://www.plat4m.com?utm_source=Clutch&utm_medium=social&utm_campaign=Clutch_profile&utm_content=CTA_visit_website|$|San Francisco, CA|$|5.0|$|25 reviews|$|$100 - $149 / hr|$|$25,000+|$|10 - 49
2755|$|Emerald Solutions|$|https://emerald-solutions.io|$|Berlin, Germany|$|4.5|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|2 - 9
2756|$|Techling (Private) Limited|$|https://techling.tech/|$|Lahore, Pakistan|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2757|$|DADEN LLC|$|http://www.dadenllc.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Aliso Viejo, CA|$|5.0|$|17 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
2758|$|TechSuite|$|https://techsuite.io/|$|New York, NY|$|5.0|$|7 reviews|$|$100 - $149 / hr|$|$25,000+|$|10 - 49
2759|$|Rumble Fish Software Development|$|https://www.rumblefish.dev|$|Kraków, Poland|$|4.9|$|7 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
2760|$|Saviant Consulting|$|http://www.saviantconsulting.com|$|Pune, India|$|4.5|$|5 reviews|$|Undisclosed|$|Undisclosed|$|50 - 249
2761|$|Mobiloitte|$|http://www.mobiloitte.com|$|New Delhi, India|$|3.9|$|4 reviews|$|< $25 / hr|$|$1,000+|$|250 - 999
2762|$|Axon Active|$|https://www.axonactive.com/|$|Ho Chi Minh City, Vietnam|$|5.0|$|2 reviews|$|Undisclosed|$|Undisclosed|$|250 - 999
2763|$|Sudofy|$|https://sudofy.com|$|Karachi, Pakistan|$|5.0|$|1 review|$|$100 - $149 / hr|$|$10,000+|$|50 - 249
2764|$|CODE ALCHEMY|$|http://codealchemy.tech/|$|Surat, India|$|5.0|$|2 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
2765|$|Ebbex|$|http://ebbex.com/|$|Redding, CA|$|4.7|$|7 reviews|$|$100 - $149 / hr|$|$10,000+|$|2 - 9
2766|$|xEnabler|$|https://xenabler.digital/?utm_source=Clutch&utm_medium=listing|$|Barangaroo, Australia|$|4.5|$|2 reviews|$|$25 - $49 / hr|$|$25,000+|$|50 - 249
2767|$|pubGENIUS|$|https://pubgenius.io|$|SEATTLE, WA|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$1,000+|$|10 - 49
2768|$|Byteout Software|$|https://www.byteout.com/?utm_source=clutch.co&utm_medium=referral|$|Miami, FL|$|5.0|$|14 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
2769|$|Laracle|$|https://laracle.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|London, United Kingdom|$|5.0|$|11 reviews|$|$100 - $149 / hr|$|$10,000+|$|10 - 49
2770|$|UNILY (formerly BrightStarr)|$|https://www.unily.com/|$|New York, NY|$|5.0|$|3 reviews|$|$150 - $199 / hr|$|$10,000+|$|50 - 249
2771|$|Siam Computing|$|http://siamcomputing.com|$|Chennai, India|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2772|$|TMA Solutions|$|https://www.tmasolutions.com/|$|Ho Chi Minh City, Vietnam|$|4.0|$|1 review|$|< $25 / hr|$|$50,000+|$|1,000 - 9,999
2773|$|Rainfall|$|https://rainfall.co/|$|Seattle, WA|$|5.0|$|3 reviews|$|$200 - $300 / hr|$|$50,000+|$|2 - 9
2774|$|Zen Solutions - UAE's Top Mobile Application Development Company.|$|https://www.zensolutions.ae|$|Dubai, United Arab Emirates|$|5.0|$|3 reviews|$|< $25 / hr|$|$10,000+|$|10 - 49
2775|$|Pragmatic Coders|$|https://pragmaticcoders.com/?utm_source=clutch.co&utm_medium=referral|$|Kraków, Poland|$|4.8|$|10 reviews|$|$50 - $99 / hr|$|$25,000+|$|50 - 249
2776|$|XIM, Inc.|$|http://ximxim.com/|$|San Francisco, CA|$|4.9|$|5 reviews|$|$25 - $49 / hr|$|Undisclosed|$|50 - 249
2777|$|Seehash Softwares Pvt. Ltd.|$|https://www.seehash.com/|$|Chennai, India|$|5.0|$|4 reviews|$|$50 - $99 / hr|$|$10,000+|$|50 - 249
2778|$|SDP Digital (formerly RAGE Digital)|$|http://www.RageDigital.com|$|Boulder, CO|$|4.5|$|2 reviews|$|$100 - $149 / hr|$|Undisclosed|$|2 - 9
2779|$|MacAppStudio|$|http://www.macappstudio.com|$|Chennai, India|$|4.2|$|6 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
2780|$|Merce Technologies|$|https://merce.co|$|Denver, CO|$|4.5|$|2 reviews|$|$25 - $49 / hr|$|$25,000+|$|50 - 249
2781|$|OgreLogic Solutions|$|https://www.ogrelogic.com/|$|Austin, TX|$|4.7|$|15 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
2782|$|Cubet Techno Labs Pvt Ltd|$|https://cubettech.com/|$|Atlanta, United Kingdom|$|4.4|$|8 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
2783|$|Finally Free Productions|$|https://www.finallyfreeproductions.com/|$|Levittown, NY|$|5.0|$|13 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
2784|$|Optimind Technology Solutions|$|https://www.myoptimind.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Marikina, Philippines|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
2785|$|200Apps|$|http://200apps.com|$|Jerusalem, Israel|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2786|$|Team Extension|$|https://teamextension.ro|$|București, Romania|$|4.9|$|4 reviews|$|$100 - $149 / hr|$|$50,000+|$|10 - 49
2787|$|SysQuo Innovation Pvt Ltd|$|https://sysquoinnovation.com|$|Gautam Buddha Nagar, India|$|5.0|$|1 review|$|< $25 / hr|$|$5,000+|$|10 - 49
2788|$|Horizon Labs|$|https://www.horizonlabs.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Prahran, Australia|$|5.0|$|2 reviews|$|Undisclosed|$|Undisclosed|$|10 - 49
2789|$|Imaginovation|$|https://www.imaginovation.net|$|Raleigh, NC|$|5.0|$|7 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
2790|$|Flat Rock Technology|$|https://www.flatrocktech.com/|$|London, United Kingdom|$|4.7|$|12 reviews|$|$50 - $99 / hr|$|$5,000+|$|250 - 999
2791|$|Zenovoir Technologies|$|https://www.zenovoir.com/|$|Pune, India|$|4.5|$|1 review|$|< $25 / hr|$|$1,000+|$|50 - 249
2792|$|TrueNode|$|https://truenode.co/|$|Berlin, Germany|$|5.0|$|4 reviews|$|Undisclosed|$|$25,000+|$|10 - 49
2793|$|Webdior|$|https://www.webdior.com/|$|New Delhi, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|50 - 249
2794|$|Tragic|$|https://tragic.media/|$|Seattle, WA|$|5.0|$|2 reviews|$|$100 - $149 / hr|$|$10,000+|$|10 - 49
2795|$|Wholly Software|$|https://www.whollysoftware.com|$|Botad, India|$|5.0|$|1 review|$|< $25 / hr|$|$1,000+|$|10 - 49
2796|$|Leenspace|$|https://leenspace.com/|$|Montevideo, Uruguay|$|4.9|$|4 reviews|$|$25 - $49 / hr|$|$10,000+|$|2 - 9
2797|$|DB2 Limited|$|http://db2.io/|$|Kyiv, Ukraine|$|4.8|$|12 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
2798|$|QuickBlox|$|https://quickblox.com/|$|London, United Kingdom|$|4.9|$|9 reviews|$|$50 - $99 / hr|$|$1,000+|$|10 - 49
2799|$|Katpro Technologies Inc|$|https://katprotech.com/|$|Tampa, FL|$|4.9|$|5 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
2800|$|Tecziq Solutions|$|http://www.tecziq.com|$|St. Louis, MO|$|4.2|$|8 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
2801|$|Stream 9|$|https://www.stream9.net|$|Cleveland, OH|$|5.0|$|3 reviews|$|$100 - $149 / hr|$|$10,000+|$|2 - 9
2802|$|PointClear Solutions|$|http://www.pointclearsolutions.com|$|Brentwood, TN|$|4.8|$|12 reviews|$|$100 - $149 / hr|$|$10,000+|$|10 - 49
2803|$|GetMeOnline|$|https://getmeonline.co.in|$|Vadodara, India|$|4.8|$|2 reviews|$|< $25 / hr|$|$1,000+|$|2 - 9
2804|$|Rapidsoft Technologies|$|http://www.rapidsofttechnologies.com/|$|Jackson Heights, NY|$|4.3|$|3 reviews|$|< $25 / hr|$|Undisclosed|$|50 - 249
2805|$|Arvaan Technolab|$|https://www.arvaantechnolab.com/|$|Ahmedabad, India|$|4.9|$|10 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
